time,humidity,pressure,temperature (humidity),temperature (pressure),orientation radians pitch,orientation radians yaw,orientation radians roll,orientation degrees pitch,orientation degrees yaw,orientation degrees roll,compass raw x,compass raw y,compass raw z,gyroscope raw x,gyroscope raw y,gyroscope raw z,accelerometer raw x,accelerometer raw y,accelerometer raw z
2015-05-21 16:09:29.896635,35.556060791015625,1020.34326171875,33.464927673339844,32.14583206176758,-0.005970275029540062,-2.0590665340423584,-0.6754471659660339,359.6565828643281,242.02695091954544,321.3010258420161,-76.72554016113281,94.97293090820312,111.35761260986328,0.001146441325545311,-0.002173091284930706,0.004698601085692644,0.007075999863445759,-0.6222000122070312,0.7759199738502502
2015-05-21 16:09:30.926087,37.42314147949219,1020.329833984375,33.464927673339844,32.12916564941406,-0.005542932543903589,-2.0561931133270264,-0.6743990182876587,359.6834498669956,242.1885668556863,321.35677726111635,-129.07870483398438,161.43272399902344,189.19168090820312,-0.00017238780856132507,-0.0002939896658062935,0.0038461536169052124,0.008051999844610691,-0.6207360029220581,0.7744559645652771
2015-05-21 16:09:31.914510,35.4664421081543,1020.346923828125,33.42877197265625,32.09791564941406,-0.005627274513244629,-2.056009292602539,-0.676068902015686,359.67531327074465,242.20019183765365,321.2636476317832,-128.75802612304688,161.6859893798828,189.52816772460938,-0.0019188355654478073,0.002046947367489338,0.0006677070632576942,0.0056119998916983604,-0.623420000076294,0.7744559645652771
2015-05-21 16:09:32.909896,35.60833740234375,1020.336669921875,33.50108337402344,32.11249923706055,-0.005855891853570938,-2.056654453277588,-0.676255464553833,359.6623647261822,242.1616149292214,321.25370970654086,-129.0810546875,161.87234497070312,189.58102416992188,0.0005370453000068665,0.0009872957598417997,3.56137752532959e-05,0.004879999905824661,-0.6212239861488342,0.7768959999084473
2015-05-21 16:09:33.902059,36.642704010009766,1020.326171875,33.44684982299805,32.14374923706055,-0.006132879760116339,-2.0565147399902344,-0.67583167552948,359.6479903262697,242.1721197601649,321.27903263288863,-129.0167999267578,161.52638244628906,189.07330322265625,0.0006283540278673172,0.0003208827693015337,0.0006941016763448715,0.007075999863445759,-0.6209799647331238,0.7759199738502502
2015-05-21 16:09:34.902547,36.302894592285156,1020.3466796875,33.42877197265625,32.139583587646484,-0.006430580746382475,-2.0569849014282227,-0.6753683686256409,359.6298114042677,242.14356956943425,321.305421068747,-129.04820251464844,161.09609985351562,189.2903594970703,-0.0009125489741563797,0.0008986000902950764,0.0014538085088133812,0.006587999872863293,-0.6207360029220581,0.77811598777771
2015-05-21 16:09:35.907760,36.21700668334961,1020.311279296875,33.42877197265625,32.139583587646484,-0.006594586651772261,-2.057058095932007,-0.6757057309150696,359.62185236625476,242.1404823239294,321.2828985199589,-128.7536163330078,161.2447967529297,190.19287109375,-0.00021142326295375824,-0.0009614776354283094,0.0007686950266361237,0.008295999839901924,-0.6200039982795715,0.7759199738502502
2015-05-21 16:09:36.921716,35.67555236816406,1020.3095703125,33.41069412231445,32.12291717529297,-0.005916153080761433,-2.0570261478424072,-0.6762189865112305,359.66008509718586,242.14335100338081,321.256366650128,-128.6880645751953,161.8627471923828,189.64024353027344,0.0015594474971294403,-0.0010107834823429585,-0.00018055923283100128,0.008051999844610691,-0.6202479600906372,0.774944007396698
2015-05-21 16:09:37.917634,36.33650207519531,1020.33251953125,33.41069412231445,32.108333587646484,-0.005157314706593752,-2.0574772357940674,-0.6769034266471863,359.710043582055,242.11537454854044,321.21615391138954,-128.98895263671875,161.080810546875,189.34912109375,-0.0012526903301477432,-3.681052476167679e-06,-0.0016062157228589058,0.004147999919950962,-0.6226879954338074,0.7766519784927368
2015-05-21 16:09:38.917521,35.58966827392578,1020.322509765625,33.374534606933594,32.09166717529297,-0.005683452822268009,-2.0578017234802246,-0.6754366159439087,359.67719159944687,242.09705598118646,321.299997898546,-128.90733337402344,161.47006225585938,189.85379028320312,-0.0013620257377624512,0.0001997780054807663,0.00029827747493982315,0.0056119998916983604,-0.6224439740180969,0.7746999859809875
